# Media Audit Report

Generated at: 2026-03-12T10:43:53.221494+00:00

Read-only audit scope:
- SELECT queries only against Postgres.
- HTTP HEAD and GET probes only against Supabase Storage.
- No DB writes, no storage writes, no signed-url POSTs.

## SUMMARY

- total media objects: 834
- total media assets: 140
- total lesson media rows: 819
- total storage objects: 780
- missing files: 321 unique objects / 545 DB rows
- mime mismatches: 0
- 0 byte files: 0
- tiny files (<100 bytes): 39
- missing byte_size rows: 3
- invalid buckets: 0
- unsupported formats: 2
- orphaned files (storage without DB): 11
- DB references missing in storage: 545
- orphaned storage GB: 0.489
- DB-missing storage GB: 2.434
- total GB of garbage: 2.923
- orphaned vs valid storage: 1.41% orphaned / 98.59% referenced
- not-ready media_assets: 23

## WHY FILES APPEAR "UNSUPPORTED"

- image/webp is not in the supported playback set (2)
- Private buckets are validated with authenticated HEAD/GET requests. Signed URL POST generation was intentionally avoided to preserve read-only semantics.
- lesson_media.media_asset_id being null is often a legacy/object-backed row, not automatically a corruption case. (727)

## RELATION DIAGNOSTICS

- missing media_asset relations: 0
- missing media_object relations: 0
- lesson_media.media_asset_id null: 727
- missing course cover relations: 0
- unresolvable lesson_media rows: 0

## BROKEN MEDIA

| media_id | storage_path | bucket | reason | source_table |
| 232c6433-fba0-445a-b378-31f90f7c043e | b7228672-ea61-4971-9ecd-bd3e6afabe3e/4621af5a-c5c5-4cf6-9824-8cd4a0b8be93/audio/7e01acb63b714742bb242984a55d1360.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 4cfb491c-c0b3-4070-892b-dd6de8df6f35 | b7228672-ea61-4971-9ecd-bd3e6afabe3e/11644fef-ac7a-49d4-a4d2-e0743fd3da99/audio/c4957796d7cb40c98fe2355b027899a6.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 119640b6-b1c0-42e7-bd59-52301d6712c2 | b7228672-ea61-4971-9ecd-bd3e6afabe3e/fa5bb9a8-0c53-4cc5-8548-4795f76f06bf/audio/0e8721670f6b4657bdbdb90494ba91a0.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 703a65b8-4f30-4edd-b067-968e67ba8bde | b7228672-ea61-4971-9ecd-bd3e6afabe3e/7f2eaff0-82cf-4761-b671-b549a5adc276/audio/616b2d4b31334dc4a98690c48b06de4a.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| e0177749-eb35-48d4-9587-01d7e9c4ebb6 | b7228672-ea61-4971-9ecd-bd3e6afabe3e/44727bdd-30ab-476f-961a-ae6f58698d50/audio/b6a1e197a7164907a604398c2ce3403e.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 8beb118c-474d-4d1f-89fe-52bdf3ea20df | b7228672-ea61-4971-9ecd-bd3e6afabe3e/1e6eb862-47f8-44dd-b81b-ab3ec4a160b8/audio/c977e281eb374a56bbd1b5dbaec2addf.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| d85e8e02-e487-4d93-b51d-f155919a6a1f | b7228672-ea61-4971-9ecd-bd3e6afabe3e/e9c796d7-96f9-4d7f-9145-1a3f8892f10c/audio/47703e530cb34a16ac3dbf952f31a885.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 8358cfd8-c279-489d-b9bc-c0305f4c7bcd | 7e9fa293-3878-4f28-ba13-e274ac56bdaf/5a83ff81-8d70-498d-a6e6-5f3f15a853fa/audio/9f334d8357a147be873cf3b1371e8ce0.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| acc5469c-ec12-40ad-b1c2-d838f0adbaec | 7e9fa293-3878-4f28-ba13-e274ac56bdaf/2f70ea59-1909-4583-b8cd-734a437a5593/audio/f391ae4847724f7ab716c5f3e7367dec.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 8d67699a-23c2-4199-8bfb-0945851813a3 | 7e9fa293-3878-4f28-ba13-e274ac56bdaf/a6508668-7ee5-4004-a246-6389fb6efad8/audio/5482269d02464ed6ad315e04029a097b.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| ddf5ebde-ec09-4b33-bed0-026f2ff3c3cd | 7e9fa293-3878-4f28-ba13-e274ac56bdaf/bd4bfe63-efb5-4b0b-aba8-0aaae00be122/audio/b52aba58d28e4938b146356a48a3ee93.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 7b7045d0-45a1-4a50-93e1-04ce4cfa15db | ecf245d8-faa4-49ab-8810-e3810213dd49/e1fd61a3-5d72-44b5-9101-33fd549cb525/audio/1c7f24270154404cb5638e5d0e9f54ae.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 585d2c93-c718-4ce0-aa48-959308140a90 | ecf245d8-faa4-49ab-8810-e3810213dd49/917bfd3f-b615-4ece-8961-6caa37653475/audio/b40e1c28b03847cba291f0b1fe736e00.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 58bb610b-c0ea-4e8f-8e84-a7dd3bf618f1 | ecf245d8-faa4-49ab-8810-e3810213dd49/5f491ff6-697f-49ee-8ddf-8b7d09e9eac2/audio/bbd985951ee24c2194f801981005fa7f.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 0a01ebda-3ba0-47e4-bfef-5741018bf55e | ecf245d8-faa4-49ab-8810-e3810213dd49/5c4dc29e-e96c-40a7-9eac-16089ac2ac54/audio/0ab20a20d74045f28d5921de2990208c.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| ffa3e783-b2ad-41b2-9b38-8f83a1eb0b21 | ecf245d8-faa4-49ab-8810-e3810213dd49/77f47d8f-3705-4fbf-9d14-f081c5d44b7e/audio/ad923fe1f6cd42009511008d73a011b1.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 2f10b04d-9a60-4caa-9aea-5341e3d39cf9 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/document/8b9f8622476f4ea882e4698b80b680b9.pdf | course-media | DB reference missing in storage.objects | app.media_objects |
| 07beecce-7b5b-4c56-a10a-2306b06a2bb9 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/document/70f6f8250c0f418da139a194f8a2e7c5.pdf | course-media | DB reference missing in storage.objects | app.media_objects |
| bf9b3986-8573-4a09-a927-f8a3ac8d3c99 | ac78172c-d103-4dde-bcee-745bf3fe0fbe/0f99dc9b-d9dd-4d8b-8333-dbc248bdaa05/audio/9abf79cb44cf4747b813ac3a388fc13e.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 7083c4c7-723a-4bd5-af0a-2c230cef9317 | ac78172c-d103-4dde-bcee-745bf3fe0fbe/64b9a518-69ec-4dbc-a337-eae4f98f1cd7/audio/02c8d83cca3b411c83fb56557828620b.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 77ed1c74-5a2c-411f-8009-8011c431982a | ac78172c-d103-4dde-bcee-745bf3fe0fbe/38d4e71f-5a50-4256-8a9e-a45c76ff5205/audio/6707ab9445aa4604b277539ebbb62a58.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 7fdb59c5-2f23-4509-a497-d536e3fa5cb1 | ac78172c-d103-4dde-bcee-745bf3fe0fbe/2e08dd2f-8006-452c-ab62-b9019bea41fd/audio/e371f930c1e642abb0437464a3dbdf2a.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 01663172-95f6-4050-9292-bd4ae225c2aa | 15c7cab0-c5b8-41af-b3af-ef732c645106/f76eda60-22fa-440b-8760-c3bc4a20405f/audio/be58458fd165468c92f57506fb8f6465.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 2858d8fd-dd0f-4845-ac8a-832f01d725cb | 15c7cab0-c5b8-41af-b3af-ef732c645106/e2b571f6-e7cf-45f9-a81a-e4dc28e8a4f9/audio/70ba3d3eb6d34ef6a3f54d81f98b603f.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| cef15be2-57d9-4a28-9769-0dbcc9b5b707 | 15c7cab0-c5b8-41af-b3af-ef732c645106/ae52784a-4c45-4851-9a75-c77feb35e6ff/audio/e6c1ceb2803d404c86700935ef4b3700.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| b14108a1-d4b9-4bc4-bcd2-0a19b5201725 | 15c7cab0-c5b8-41af-b3af-ef732c645106/8634df7c-6164-4d45-9269-3c4d33534563/audio/5946c0b913d0416da617286f85277db7.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 03fcb9e5-08fc-4d8a-9ef6-2bc94bffa763 | 15c7cab0-c5b8-41af-b3af-ef732c645106/39f6ea2d-6079-42a1-a312-28e24ba11046/audio/db5cef6409ab4390a3ec3a116fab8eb4.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 77b09c2f-8710-4f00-a45d-07044eee4f4f | 15c7cab0-c5b8-41af-b3af-ef732c645106/7e49168b-6b59-490a-acd6-347a11a60f39/audio/18790c29b6ac4df3af1f3fed939f0e89.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 102cbc41-0708-47b6-9b01-c7abd7e6b7b3 | 15c7cab0-c5b8-41af-b3af-ef732c645106/68406be5-a692-4c81-a524-704592105ea0/audio/dbd1f97ef1584e4f83a15bc8e53d716a.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 717b0754-0b39-49dc-a977-549179ed7d22 | 15c7cab0-c5b8-41af-b3af-ef732c645106/f2334c4c-97c8-495c-afa3-d483ef054883/audio/1c988552a7e4497fbb6909c5c54af433.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 9750f2ad-12ce-4c2c-9898-c5354bb692a2 | 15c7cab0-c5b8-41af-b3af-ef732c645106/d9236ef8-92a7-4fc1-94fe-d691748d833d/audio/24760949ed01406ca9518f434fc83116.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 925ea208-4f10-4393-920b-e5854ffc91d8 | 15c7cab0-c5b8-41af-b3af-ef732c645106/51eeb886-7bc6-4600-b6e5-91191ad01712/audio/bea5bc3da4464030a9ccd5460b9847ac.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 27139009-c98d-49ab-a075-3cad1328b331 | 15c7cab0-c5b8-41af-b3af-ef732c645106/23ca45be-1adf-4f53-abac-c604afbce452/audio/0d52832b1a30449f91a664253b1f1b43.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 1c859de1-b79e-4297-bf98-79b88b1b0d4d | 15c7cab0-c5b8-41af-b3af-ef732c645106/2e0ba30e-f993-4c01-9c8b-acc4996d0e8e/audio/988d41f7e81d49d5924018b4919a5f5e.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 3250d498-6c8e-4ab9-9ac8-18065d8d531f | 15c7cab0-c5b8-41af-b3af-ef732c645106/321451ce-5a12-4e50-8b17-fe5a7732d64c/audio/c28af607077a46c9806a0cd63cd410df.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 9c1d82e4-b62e-4a33-958a-a4e164b2ed87 | 15c7cab0-c5b8-41af-b3af-ef732c645106/132b41e5-f1c4-43b0-a488-3d217df969d9/audio/0d65ce499ad947269927829d79fff4f9.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| eea3e6b3-1aab-4ba5-b886-4d25679d3397 | 15c7cab0-c5b8-41af-b3af-ef732c645106/16cc41b2-c2f5-420a-a58d-5a6de48af6b1/audio/890ad13208c94d47be3a19abbac0c24a.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| d0e4f65d-07c5-45a0-80d5-370466726678 | 15c7cab0-c5b8-41af-b3af-ef732c645106/23143c96-ff56-429b-ab2e-440dfe55d2a6/audio/11c266293d9f452f9cd8871d82cb00a9.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 760a000d-8790-4719-91fa-eb221475f12b | 15c7cab0-c5b8-41af-b3af-ef732c645106/7152fa4c-628d-4deb-88ae-c96d81047712/audio/81fc7e8022e54bdaaa09538388645172.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 35318941-8e0c-4c9a-8c2b-278e495d9f3a | 15c7cab0-c5b8-41af-b3af-ef732c645106/eb87712f-d590-40d7-940d-d06fc48c2636/audio/7a74c9c650ae41c48f355d2c9cd37d41.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 28831f1b-9dac-49f2-b2a7-e434206bb0ad | 15c7cab0-c5b8-41af-b3af-ef732c645106/65f848d3-00ca-426b-854a-e490a179d243/audio/177efaf953ae4224b30458e3deb62c28.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 7c2318ef-d81b-45eb-9dd4-5d7578947665 | 15c7cab0-c5b8-41af-b3af-ef732c645106/07cee115-ea2f-4ae4-9cde-f22a0f7bf731/audio/19de1d182a6242b3af4960944c9655ca.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 8d447b1b-fe77-4ada-b530-9dc17a6a566e | 15c7cab0-c5b8-41af-b3af-ef732c645106/07cee115-ea2f-4ae4-9cde-f22a0f7bf731/audio/f59b6371048a450ca9f93336a3e70083.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 25e15a16-7e7a-4d8a-a791-155dabea4fff | 15c7cab0-c5b8-41af-b3af-ef732c645106/533b7be0-4bb0-4117-8040-0188b39dc6a4/audio/7b7d5efb21ff463e9127cbc4c3f8b9a3.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 37159dcd-33bf-4b50-ad09-345c69df2cb0 | 15c7cab0-c5b8-41af-b3af-ef732c645106/ebb4fd72-983f-4199-b68b-f6ba4580ea7c/audio/031d38fe730b44da85e1a628a1780f33.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| f087d720-4fe7-4b35-9acc-00dc043ed1ac | 15c7cab0-c5b8-41af-b3af-ef732c645106/ecabf96d-fb82-42ea-b694-f8f80fdc4195/audio/97a7383ded6d42e897d476fac48d87f9.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| c1644523-57f3-4763-9948-9376be4dec74 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/c0652d8d-7ce4-4bf6-80fa-eb0b8701a31c/audio/761320b2355a4f94a681d548c2e9709c.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| fdd95a2d-24f0-433e-8d1a-fc06cedc6e06 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/b94aa3d3-7bd3-4048-9d67-29324ea9f668/audio/ef5d28413a8e4dd58576e737134cdc6c.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 444bf3de-452b-46a6-98f3-a685b783037c | 487d6854-01ea-48e8-b21b-efb02c1ec01c/97e0854f-3833-441b-aa9d-e660d968bf86/audio/356871cb2943477f99a46cd797400bd9.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| ec791d38-0ee0-4c23-8741-b17a8dfeca42 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/b4dc4cfd-6a40-4dd6-b47d-84dc749338e6/audio/51ae83e251bc46f9998b117125b4554d.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 4b145732-3bb9-49d9-a076-9e1bc90a8285 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/de5cf269-8e56-4d96-9913-da3dd18b47c2/audio/038aa2a1275445ebb850ca5194337327.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| cb9b5100-1700-48de-bf1e-3f12df0d4b01 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/3807292d-7eb2-444f-8a27-65db603f0ed6/audio/b0ba49c77e424d3ab7651b09f0992739.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 215a4b89-376e-4476-af7a-f05c4d913c79 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/1c81d9cc-8cac-47a6-b641-2fb18c5cf897/audio/331ffa183cfe4346b8ffc6efb8d7066d.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| c9d51261-91ee-4397-8cc8-77a6ef9d1b40 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/audio/a28bf7edc0f74a7fb4147e2cb5a18ea2.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 90e1c2e7-3d87-45f0-bc89-0626f4502221 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/d62b4a67-5e08-4d2c-8e6e-a295083db84d/audio/c61190ea38734278b32d0e4126c19434.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 8ec91a73-a01e-42d1-aaab-75c2a534592a | 487d6854-01ea-48e8-b21b-efb02c1ec01c/a07a1eaf-1912-4fd5-a769-6e170ab53c03/audio/8d4d93dea0a04298817aaebab1b7081a.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 46a03420-43f6-455b-b90d-a168891fece1 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/be0ef6fc-967e-4d1a-b2a9-a8c3752a3f81/audio/9f5ecc94c9844b8594a79a2b5e748165.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| c5ce892f-42da-41b8-942e-9269b37e85b5 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/e3848147-33f1-4e98-af00-f566c1e087a8/audio/95fbc482d2f243f080b16399e97d0212.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 50bbbdf2-53db-496b-b93d-1d579c1e3ba6 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/596fcf41-0505-4c0c-9531-35c3e5993b05/audio/dbb82dd582b54e14b54171e3e8d52ef0.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 4274996a-7611-4946-8ca2-4703cf814f97 | 487d6854-01ea-48e8-b21b-efb02c1ec01c/24e14a58-f7b7-4798-94fe-0e5c851ba278/audio/d72989af7aff494ebefd194ce521d88a.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 68a38083-7d86-4dd8-9455-d7dcaf359b0e | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/0ab69c4c3f914fc9b4b934c75ba1ec84.pdf | course-media | DB reference missing in storage.objects | app.media_objects |
| 05f32140-2564-470b-88ce-06affa3e82cf | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/9f0df4b3017244b4a09ea77d3558adcc.pdf | course-media | DB reference missing in storage.objects | app.media_objects |
| 1eb8f218-1d6d-43e0-ace4-512e1eec891e | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/audio/adc838a782254833b63229576b78cfbc.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| b06d1ac6-2945-4710-819d-12d60c8339b4 | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/ee31b413d37145ab8dd59ea46d3a3149.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 795b6293-e743-4eae-967f-c6adb47760c2 | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/acf7ce7725db46faaf87679528627a0d.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 3ab4b691-ba92-4ca0-ac52-7e24498bbcae | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/fa5c9b6eed964f498f20897adaa93172.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| f08c85d9-c862-428c-980c-a2c18207ed3b | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/d1f63609e0d44ba998d46aeac44cf916.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 9dd05775-61bb-4cd8-a8c5-c58b61a1cf7f | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/2cee32b10b8b4c9b8dcf8811f5272ed9.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 0b70eb5b-0228-4767-8f68-c908bc698b7d | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/3d9649c4f8324f91ad763ed5ca368e11.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| f064c9b8-8595-4257-bd6c-905908227903 | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/6c64e4a490ce44fb9fd5c1d0bd8c29fc.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 1f52a669-5947-47b2-935a-db24ef1520a8 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/d1c495c6-1a58-4510-98e5-27d2c94d6846/audio/da9e055644dd4647b1ffd5c861a85b99.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| f96881e9-90e5-4508-b86f-cfc6dfd2a4a7 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/b2b14904-3a4a-462f-8239-8692e49b847d/audio/872feaef78234c6286e88fed77674fae.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 3e696e9a-cb40-4e6a-8fdf-5f8ec2203429 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/54678b95-c83b-406f-abcf-efc7520b6ca5/audio/99034130e5634f89b6d2067d6e34967f.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 13bfb778-18ed-45e6-b634-d26bae46d6ad | 1021e17f-5e76-44c8-af7a-65405cf2cc36/1cb076c4-1881-43b7-94b1-6dd03eb517fd/document/8798609a831a48c5a2a1b0cbd1e47e3a.pdf | course-media | DB reference missing in storage.objects | app.media_objects |
| 1e77e4e3-95cb-4aa6-8a26-754231b572d0 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/1cb076c4-1881-43b7-94b1-6dd03eb517fd/audio/7e611da8b1c6476798cba2a2398e8505.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| e2f452ff-a1c5-4d92-af01-828badd19c61 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/1cb076c4-1881-43b7-94b1-6dd03eb517fd/audio/c29120e05b574278a562c93f281a5392.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 61386b23-2cf5-4431-ab35-45d3fd35fb60 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/d4af35e8-9a00-4700-8285-fee0c780001d/audio/7bff409155914f609c8d57d1b0d0b522.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 710cc7f4-d880-4f38-a057-3e0409281f22 | 1021e17f-5e76-44c8-af7a-65405cf2cc36/4a4cf17b-04f9-4cb3-b701-8720f0e4ef55/audio/c1ea417dedc04ab699f85238e20b4eb1.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 220e782e-8934-473c-8f27-3afb38ada5a2 | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/a764316e-138f-4448-b513-75b584b5a920/audio/4edb485054404809b26d97618c4a2fd8.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| fb7a5fdd-a8e9-40b9-9f33-8a8f762a787b | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/200e1b98c8904763a570caed3b08c8f8.m4a | course-media | DB reference missing in storage.objects | app.media_objects |
| 1ec0fc9b-ea17-4119-aeaf-525ac43fc09d | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/2723a1f00b744c4997be88d0cd23d4e5.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| cccf3a46-c2ec-4898-998c-fb403ba10d25 | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/f83b0e30cc49494aa5d3b47a8273b5ce.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 4861befb-0231-4bc8-b5ad-8373f27b1280 | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/4a82811652524e4aaed3354aea44b228.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| eb6086b1-d977-49be-a1d3-710cff1d5ff0 | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/94b98f6f-7643-44ea-8bdf-6d0052bc8ec2/audio/474731092f2342c791072694520ee032.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| 34e45909-9fb7-48c0-9c93-0b3d04de29ca | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/15434b4c-6f7b-4e5a-ad1a-01419d7bffa5/audio/6430ed7d4ede44d78aeac0e69f9c745e.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| d418da58-193e-42ee-8e69-a16b71d89920 | 53602ef191e24682839f46db9080f1ac.mp3 | lesson-media | DB reference missing in storage.objects | app.media_objects |
| d418da58-193e-42ee-8e69-a16b71d89920 | 53602ef191e24682839f46db9080f1ac.mp3 | lesson-media | suspiciously small file (3 bytes) | app.media_objects |
| 71fff01a-35ce-4a5a-80a5-40746a31563a | home-player/466bc54c-57d6-4197-a289-1bbd839dccf9/1bd74cd0c549470e86bd5a02b4f07561_demo.mp4 | course-media | DB reference missing in storage.objects | app.media_objects |
| de67a90a-6c03-4bcb-ab4b-5c43d3e7750b | home-player/74d25510-7422-4adb-af96-f348aebc2689/9eb13e1f758f495183043a09f5be2960_demo.mp3 | course-media | DB reference missing in storage.objects | app.media_objects |
| da41306a-b65d-4b55-b37d-f18900f8b4f4 | ae213630-0cb3-4a7e-b93c-ecc7fcbca303/480f9300-c323-4cd9-9b48-a93c197bd49e/document/6424eaffe6084e1d9a75548d481cf8de.pdf | course-media | DB reference missing in storage.objects | app.media_objects |
| da41306a-b65d-4b55-b37d-f18900f8b4f4 | ae213630-0cb3-4a7e-b93c-ecc7fcbca303/480f9300-c323-4cd9-9b48-a93c197bd49e/document/6424eaffe6084e1d9a75548d481cf8de.pdf | course-media | suspiciously small file (13 bytes) | app.media_objects |
| 72634458-cd1e-4fbd-8c5b-41098f6fca10 | 1416ec94-b582-4c89-a041-f4ef05bb1c74/f8a9c18e-3f8e-4280-8385-f3c79501a5dc/document/a8648829b61048b2b40e9e1d4cafd805.pdf | public-media | DB reference missing in storage.objects | app.media_objects |
| 72634458-cd1e-4fbd-8c5b-41098f6fca10 | 1416ec94-b582-4c89-a041-f4ef05bb1c74/f8a9c18e-3f8e-4280-8385-f3c79501a5dc/document/a8648829b61048b2b40e9e1d4cafd805.pdf | public-media | suspiciously small file (15 bytes) | app.media_objects |
| 59e29523-e698-448f-8131-db2a8709354e | unit-tests/edc8bc70f7284a55967527c2b287ad21.png | lesson-media | DB reference missing in storage.objects | app.media_objects |
| 59e29523-e698-448f-8131-db2a8709354e | unit-tests/edc8bc70f7284a55967527c2b287ad21.png | lesson-media | suspiciously small file (3 bytes) | app.media_objects |
| 25a416d7-272d-43dc-8b49-e51a8f14d66c | unit-tests/700a119102894db78b93bb340895b210.png | lesson-media | DB reference missing in storage.objects | app.media_objects |
| 25a416d7-272d-43dc-8b49-e51a8f14d66c | unit-tests/700a119102894db78b93bb340895b210.png | lesson-media | suspiciously small file (3 bytes) | app.media_objects |
| b50cad15-86dc-4eca-8009-39c4a2aa6499 | unit-tests/0be228df2f18455fb77722e277d48042.png | lesson-media | DB reference missing in storage.objects | app.media_objects |
| b50cad15-86dc-4eca-8009-39c4a2aa6499 | unit-tests/0be228df2f18455fb77722e277d48042.png | lesson-media | suspiciously small file (3 bytes) | app.media_objects |
| 3ec19bb3-8126-456e-aeb3-5363bb85aeac | unit-tests/dd81518a078e4f938902a08336e74565.png | lesson-media | DB reference missing in storage.objects | app.media_objects |
